provider_id,provider_state,drg_definition,drg_category,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments,cost_to_charge_ratio
Provider_0175,OH,SPINAL FUSION,Orthopedic,28,29106.01,10653.4,9290.04,0.366
Provider_0036,CA,HEART FAILURE & SHOCK,Cardiovascular,138,24335.17,9128.67,7920.75,0.3751
Provider_0046,WI,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,196,9647.97,2962.28,2393.09,0.307
Provider_0181,OK,INFLAMMATORY BOWEL DISEASE,Digestive,65,11439.67,3673.83,3255.77,0.3211
Provider_0013,IN,HIP & FEMUR PROCEDURES,Orthopedic,123,22975.92,6958.61,6235.68,0.3029
Provider_0103,MD,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,110,11926.53,4161.59,3923.25,0.3489
Provider_0006,AZ,DIGESTIVE MALIGNANCY,Digestive,23,12405.57,4541.53,3790.58,0.3661
Provider_0083,LA,STROKE,Neurological,172,11448.69,4114.97,3556.82,0.3594
Provider_0070,CO,KIDNEY TRANSPLANT,Renal,32,11737.86,4087.56,3792.64,0.3482
Provider_0203,CO,BREAST PROCEDURES,Oncology,298,21726.7,7446.9,6639.78,0.3428
Provider_0296,TN,HIP & FEMUR PROCEDURES,Orthopedic,354,23765.97,7407.55,6989.94,0.3117
Provider_0049,KY,CARDIAC ARRHYTHMIA,Cardiovascular,31,17381.49,6835.22,6399.21,0.3932
Provider_0249,AL,RADIATION THERAPY,Oncology,122,16700.61,5778.8,5166.83,0.346
Provider_0097,UT,RESPIRATORY INFECTIONS,Respiratory,42,9781.81,3328.7,2720.22,0.3403
Provider_0124,MD,HEART FAILURE & SHOCK,Cardiovascular,375,20771.67,6910.02,6298.42,0.3327
Provider_0205,GA,CORONARY BYPASS,Cardiovascular,41,14856.11,5052.5,4639.36,0.3401
Provider_0011,VA,RENAL FAILURE,Renal,112,13847.17,5542.5,4440.38,0.4003
Provider_0086,VA,STROKE,Neurological,62,18030.58,6932.73,6577.94,0.3845
Provider_0022,OH,KNEE PROCEDURES,Orthopedic,42,29088.13,8791.88,7688.94,0.3022
Provider_0180,WI,RADIATION THERAPY,Oncology,31,20532.24,6186.13,5684.01,0.3013
Provider_0130,TX,CARDIAC CATHETERIZATION,Cardiovascular,132,19655.16,7360.2,6324.89,0.3745
Provider_0229,LA,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,167,16482.17,5162.99,4333.43,0.3132
Provider_0250,FL,KNEE PROCEDURES,Orthopedic,182,34062.51,13932.1,11394.52,0.409
Provider_0156,TN,PULMONARY EDEMA,Respiratory,99,9098.64,3527.07,3009.06,0.3876
Provider_0180,AL,SPINAL FUSION,Orthopedic,29,25891.97,7630.02,7102.15,0.2947
Provider_0149,MA,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,124,12878.28,5196.32,4225.79,0.4035
Provider_0071,OR,SIMPLE PNEUMONIA & PLEURISY,Respiratory,77,10419.71,3592.83,2965.13,0.3448
Provider_0116,WA,INTRACRANIAL HEMORRHAGE,Neurological,14,17036.25,6424.26,5549.96,0.3771
Provider_0081,NJ,HEART FAILURE & SHOCK,Cardiovascular,239,25832.44,8186.89,6947.68,0.3169
Provider_0154,SC,INTRACRANIAL HEMORRHAGE,Neurological,70,15164.07,5848.63,5132.6,0.3857
Provider_0145,TX,CORONARY BYPASS,Cardiovascular,195,21379.34,7381.58,6973.14,0.3453
Provider_0013,CT,CORONARY BYPASS,Cardiovascular,112,22229.66,7178.72,6181.25,0.3229
Provider_0057,OR,CARDIAC ARRHYTHMIA,Cardiovascular,181,20513.07,5938.01,5078.47,0.2895
Provider_0263,NC,PANCREATIC DISORDERS,Digestive,319,9936.33,3224.58,2594.74,0.3245
Provider_0255,NY,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,91,39749.69,11562.56,9704.2,0.2909
Provider_0080,OK,CORONARY BYPASS,Cardiovascular,14,13964.67,5277.47,4512.27,0.3779
Provider_0152,SC,HEART FAILURE & SHOCK,Cardiovascular,34,15896.36,6230.39,5416.01,0.3919
Provider_0108,MD,DIGESTIVE MALIGNANCY,Digestive,91,12792.49,3886.62,3111.84,0.3038
Provider_0281,CA,HEART FAILURE & SHOCK,Cardiovascular,255,20810.86,7415.65,6742.11,0.3563
Provider_0121,CT,PANCREATIC DISORDERS,Digestive,122,15873.1,5578.03,4466.06,0.3514
Provider_0190,OK,RENAL FAILURE,Renal,60,11122.68,4015.19,3319.94,0.361
Provider_0209,NJ,RADIATION THERAPY,Oncology,102,24173.2,7626.81,6456.89,0.3155
Provider_0139,WI,PULMONARY EDEMA,Respiratory,53,7793.69,2452.41,2062.29,0.3147
Provider_0164,SC,KIDNEY TRANSPLANT,Renal,226,10188.29,3816.07,3410.52,0.3746
Provider_0221,OK,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,45,8772.15,3623.3,3151.49,0.413
Provider_0250,AZ,STROKE,Neurological,199,15073.13,6239.11,5921.27,0.4139
Provider_0010,GA,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,27,14719.06,6046.77,4971.41,0.4108
Provider_0008,UT,KIDNEY TRANSPLANT,Renal,229,12218.79,3521.98,2928.22,0.2882
Provider_0085,CT,STROKE,Neurological,20,21791.42,8753.3,8312.89,0.4017
Provider_0195,TN,CORONARY BYPASS,Cardiovascular,184,19317.6,7297.71,6294.37,0.3778
Provider_0113,AZ,RENAL FAILURE,Renal,46,13275.97,5475.97,4778.45,0.4125
Provider_0116,MO,RESPIRATORY INFECTIONS,Respiratory,147,9575.1,3787.54,3286.03,0.3956
Provider_0132,OR,PULMONARY EDEMA,Respiratory,206,11814.17,3949.42,3660.18,0.3343
Provider_0036,NC,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,89,24899.2,8066.41,7049.0,0.324
Provider_0154,MA,RENAL FAILURE,Renal,126,12714.76,4117.88,3552.34,0.3239
Provider_0283,IN,HIP & FEMUR PROCEDURES,Orthopedic,27,29914.93,12202.45,10605.22,0.4079
Provider_0169,IL,RESPIRATORY INFECTIONS,Respiratory,164,11445.49,4601.87,4352.88,0.4021
Provider_0133,VA,SEIZURES,Neurological,72,16239.35,4989.91,4449.19,0.3073
Provider_0297,MO,STROKE,Neurological,77,13562.74,4755.74,4066.32,0.3506
Provider_0201,MO,CORONARY BYPASS,Cardiovascular,60,15696.26,5991.98,5067.45,0.3817
Provider_0069,WA,PULMONARY EDEMA,Respiratory,158,10386.32,3108.1,2494.69,0.2992
Provider_0013,SC,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,56,7929.97,3012.95,2416.29,0.3799
Provider_0097,VA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,167,33343.53,12992.41,11723.41,0.3897
Provider_0036,OH,BREAST PROCEDURES,Oncology,66,23241.78,6967.65,5643.58,0.2998
Provider_0294,IL,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,306,19086.13,6352.25,5710.85,0.3328
Provider_0277,CA,RENAL FAILURE,Renal,17,14710.19,6154.3,5476.62,0.4184
Provider_0256,CA,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,31,28427.91,9424.42,8487.55,0.3315
Provider_0036,MA,SPINAL FUSION,Orthopedic,130,36430.63,10906.73,10313.22,0.2994
Provider_0221,OK,SEIZURES,Neurological,139,12567.48,3857.62,3559.98,0.307
Provider_0158,VA,HEART FAILURE & SHOCK,Cardiovascular,195,17934.77,5483.51,4431.16,0.3057
Provider_0107,GA,STROKE,Neurological,12,13250.09,3754.37,3198.05,0.2833
Provider_0057,IN,KNEE PROCEDURES,Orthopedic,223,29583.24,8996.37,7853.31,0.3041
Provider_0260,SC,SIMPLE PNEUMONIA & PLEURISY,Respiratory,35,8367.51,3211.05,2722.56,0.3838
Provider_0031,FL,INFLAMMATORY BOWEL DISEASE,Digestive,11,15012.26,4946.61,4695.23,0.3295
Provider_0299,OH,GI HEMORRHAGE,Digestive,51,12970.76,3810.71,3369.04,0.2938
Provider_0191,OR,HEART FAILURE & SHOCK,Cardiovascular,385,21839.38,8647.51,7277.7,0.396
Provider_0033,MO,RENAL FAILURE,Renal,53,11191.71,3612.75,3111.53,0.3228
Provider_0290,AL,CARDIAC CATHETERIZATION,Cardiovascular,86,14264.52,5114.91,4188.44,0.3586
Provider_0235,MA,RENAL FAILURE,Renal,30,14228.99,5237.35,4804.4,0.3681
Provider_0257,NJ,STROKE,Neurological,151,17962.14,6889.69,6494.2,0.3836
Provider_0045,IL,CORONARY BYPASS,Cardiovascular,37,17769.77,5980.61,5520.85,0.3366
Provider_0286,MN,HEART FAILURE & SHOCK,Cardiovascular,106,17427.55,5715.94,5010.18,0.328
Provider_0052,MI,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,11,19653.79,7020.62,6471.47,0.3572
Provider_0214,MD,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,75,11460.06,4017.55,3652.37,0.3506
Provider_0225,NY,RESPIRATORY INFECTIONS,Respiratory,81,12141.5,3585.35,3092.54,0.2953
Provider_0285,WI,STROKE,Neurological,152,13319.57,4171.74,3770.69,0.3132
Provider_0117,IN,PANCREATIC DISORDERS,Digestive,119,10047.9,2960.05,2669.46,0.2946
Provider_0039,VA,SPINAL FUSION,Orthopedic,77,28986.72,12012.03,10993.58,0.4144
Provider_0265,TX,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,176,10848.5,4269.58,3635.71,0.3936
Provider_0283,OR,CARDIAC CATHETERIZATION,Cardiovascular,176,22225.57,9199.08,7726.95,0.4139
Provider_0013,GA,KIDNEY & URINARY TRACT INFECTIONS,Renal,59,10565.02,3974.39,3564.61,0.3762
Provider_0165,WA,CARDIAC CATHETERIZATION,Cardiovascular,88,23430.46,8185.74,7669.33,0.3494
Provider_0239,AZ,PANCREATIC DISORDERS,Digestive,58,14139.23,5241.21,4751.29,0.3707
Provider_0182,VA,RENAL FAILURE,Renal,168,11912.06,3354.59,2943.82,0.2816
Provider_0059,FL,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,11,27870.47,10832.46,9114.06,0.3887
Provider_0129,MN,CARDIAC CATHETERIZATION,Cardiovascular,102,21260.76,6201.48,4998.71,0.2917
Provider_0044,WI,SEIZURES,Neurological,11,16600.44,5976.2,5664.93,0.36
Provider_0130,OR,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,135,18959.19,6295.85,5114.46,0.3321
Provider_0118,NY,HEART FAILURE & SHOCK,Cardiovascular,505,29062.08,11838.07,9856.28,0.4073
Provider_0140,VA,GI HEMORRHAGE,Digestive,183,13826.52,5064.0,4723.33,0.3663
Provider_0242,MA,KIDNEY TRANSPLANT,Renal,119,14027.4,4664.01,3824.31,0.3325
Provider_0057,OK,PANCREATIC DISORDERS,Digestive,103,10607.16,3118.97,2665.16,0.294
Provider_0300,CT,SPINAL FUSION,Orthopedic,190,34961.86,10542.43,9978.01,0.3015
Provider_0034,TN,PANCREATIC DISORDERS,Digestive,286,11090.49,3597.23,3361.53,0.3244
Provider_0023,IL,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,140,17576.54,7065.04,5848.23,0.402
Provider_0053,GA,INTRACRANIAL HEMORRHAGE,Neurological,57,15573.52,6235.5,5344.26,0.4004
Provider_0256,TN,GI HEMORRHAGE,Digestive,429,10258.04,3068.12,2803.83,0.2991
Provider_0224,NJ,STROKE,Neurological,78,22403.96,8080.34,7150.53,0.3607
Provider_0259,OR,STROKE,Neurological,85,18083.35,7581.49,6814.69,0.4193
Provider_0288,AZ,SPINAL FUSION,Orthopedic,52,25792.93,7631.27,6883.26,0.2959
Provider_0252,MO,HIP & FEMUR PROCEDURES,Orthopedic,37,26348.49,7617.49,6550.28,0.2891
Provider_0119,TX,BREAST PROCEDURES,Oncology,147,23726.57,9079.3,7815.65,0.3827
Provider_0017,IN,KNEE PROCEDURES,Orthopedic,103,22691.52,7658.6,6753.87,0.3375
Provider_0284,MA,KIDNEY TRANSPLANT,Renal,206,14288.81,6000.0,5192.25,0.4199
Provider_0019,WA,SIMPLE PNEUMONIA & PLEURISY,Respiratory,236,10919.19,3966.14,3675.56,0.3632
Provider_0291,MA,DIGESTIVE MALIGNANCY,Digestive,97,16931.91,4846.02,4037.51,0.2862
Provider_0222,CO,PANCREATIC DISORDERS,Digestive,232,15682.23,6556.52,5522.25,0.4181
Provider_0086,CA,KNEE PROCEDURES,Orthopedic,157,35727.03,14697.31,13225.44,0.4114
Provider_0067,GA,CARDIAC ARRHYTHMIA,Cardiovascular,266,19634.64,6889.62,6018.3,0.3509
Provider_0144,CA,BREAST PROCEDURES,Oncology,47,35193.6,11057.98,10347.67,0.3142
Provider_0096,TN,INFLAMMATORY BOWEL DISEASE,Digestive,66,9704.82,3914.63,3571.88,0.4034
Provider_0047,WA,INTRACRANIAL HEMORRHAGE,Neurological,99,20761.74,7635.08,6787.86,0.3677
Provider_0293,MN,SIMPLE PNEUMONIA & PLEURISY,Respiratory,151,9824.55,2936.87,2488.18,0.2989
Provider_0019,NJ,PANCREATIC DISORDERS,Digestive,133,13331.03,4628.89,3889.22,0.3472
Provider_0287,VA,INFLAMMATORY BOWEL DISEASE,Digestive,85,15096.32,4858.76,4423.53,0.3219
Provider_0194,VA,CARDIAC CATHETERIZATION,Cardiovascular,11,20689.8,6602.12,5612.54,0.3191
Provider_0239,AZ,DIGESTIVE MALIGNANCY,Digestive,57,13243.13,5254.36,4338.35,0.3968
Provider_0117,IN,HIP & FEMUR PROCEDURES,Orthopedic,176,27940.11,8905.99,7466.31,0.3188
Provider_0249,TN,CARDIAC ARRHYTHMIA,Cardiovascular,104,15507.34,5847.43,4717.17,0.3771
Provider_0123,VA,DIGESTIVE MALIGNANCY,Digestive,201,11383.55,3767.22,3070.53,0.3309
Provider_0090,LA,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,160,7463.1,2665.18,2382.97,0.3571
Provider_0146,CT,RENAL FAILURE,Renal,96,11825.09,3420.3,2933.11,0.2892
Provider_0064,NY,RENAL FAILURE,Renal,43,15824.58,4745.14,4288.4,0.2999
Provider_0237,MN,PANCREATIC DISORDERS,Digestive,190,14586.15,5357.8,4960.66,0.3673
Provider_0025,WA,TRANSIENT ISCHEMIA,Neurological,103,20610.38,7285.06,5867.37,0.3535
Provider_0034,NJ,STROKE,Neurological,123,23024.55,9590.35,9062.49,0.4165
Provider_0135,VA,SEIZURES,Neurological,39,16175.91,6716.91,6327.7,0.4152
Provider_0212,WA,DIGESTIVE MALIGNANCY,Digestive,163,15354.98,4496.2,3673.28,0.2928
Provider_0237,NY,HEART FAILURE & SHOCK,Cardiovascular,172,29554.24,8394.23,6715.4,0.284
Provider_0017,MN,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,59,25725.29,9200.88,7689.11,0.3577
Provider_0199,CA,SPINAL FUSION,Orthopedic,57,41416.73,11858.24,10172.41,0.2863
Provider_0021,OK,DIGESTIVE MALIGNANCY,Digestive,18,11789.71,3452.24,2790.86,0.2928
Provider_0199,AL,LYMPHOMA & LEUKEMIA,Oncology,159,19399.85,5476.6,4587.73,0.2823
Provider_0134,CT,CHEMOTHERAPY,Oncology,191,30581.36,11038.75,10211.14,0.361
Provider_0052,CT,CARDIAC CATHETERIZATION,Cardiovascular,39,23090.52,9205.14,8554.29,0.3987
Provider_0162,IN,KNEE PROCEDURES,Orthopedic,378,22514.68,8324.41,7630.1,0.3697
Provider_0067,TX,INFLAMMATORY BOWEL DISEASE,Digestive,140,15817.04,4485.27,4193.62,0.2836
Provider_0180,UT,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,85,8032.23,2314.92,2182.6,0.2882
Provider_0192,NY,GI HEMORRHAGE,Digestive,98,18818.96,5603.27,5244.86,0.2977
Provider_0181,AL,DIGESTIVE MALIGNANCY,Digestive,77,9855.16,3979.35,3653.67,0.4038
Provider_0107,IN,PANCREATIC DISORDERS,Digestive,59,12453.97,4864.48,4586.67,0.3906
Provider_0277,AZ,CORONARY BYPASS,Cardiovascular,37,20817.1,8173.55,7546.82,0.3926
Provider_0035,MD,RESPIRATORY INFECTIONS,Respiratory,173,12321.23,4572.62,3756.98,0.3711
Provider_0084,TX,SPINAL FUSION,Orthopedic,267,27165.56,9671.16,7865.76,0.356
Provider_0138,GA,CARDIAC ARRHYTHMIA,Cardiovascular,274,19766.55,8241.07,7225.87,0.4169
Provider_0021,NJ,HIP & FEMUR PROCEDURES,Orthopedic,35,41403.16,15236.56,13858.49,0.368
Provider_0240,PA,PULMONARY EDEMA,Respiratory,266,9437.15,3202.03,2639.01,0.3393
Provider_0073,CA,PULMONARY EDEMA,Respiratory,83,11070.15,4124.91,3584.45,0.3726
Provider_0281,KY,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,133,9303.64,3302.38,2779.26,0.355
Provider_0296,CO,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,45,35565.25,10038.32,8258.94,0.2823
Provider_0269,NJ,LYMPHOMA & LEUKEMIA,Oncology,34,27470.6,7727.05,7064.99,0.2813
Provider_0037,VA,KIDNEY TRANSPLANT,Renal,455,10049.49,3009.37,2611.28,0.2995
Provider_0194,MD,CHEMOTHERAPY,Oncology,364,26956.27,7673.75,6603.37,0.2847
Provider_0211,MN,INFLAMMATORY BOWEL DISEASE,Digestive,34,12084.29,4725.17,3846.27,0.391
Provider_0035,GA,CARDIAC ARRHYTHMIA,Cardiovascular,35,19159.42,6676.28,5651.44,0.3485
Provider_0189,TX,CHEMOTHERAPY,Oncology,142,22435.83,8152.0,7628.73,0.3633
Provider_0090,MO,CARDIAC ARRHYTHMIA,Cardiovascular,45,14499.99,4603.78,3966.39,0.3175
Provider_0035,MA,RENAL FAILURE,Renal,103,13659.64,5100.73,4574.15,0.3734
Provider_0282,OK,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,91,17396.34,6074.8,4961.45,0.3492
Provider_0193,FL,RADIATION THERAPY,Oncology,191,24465.35,7705.79,6702.22,0.315
Provider_0136,MN,GI HEMORRHAGE,Digestive,152,13245.24,4366.01,4025.21,0.3296
Provider_0013,AZ,RADIATION THERAPY,Oncology,286,23817.62,9145.46,8103.63,0.384
Provider_0184,OH,STROKE,Neurological,91,12900.39,4726.17,4072.62,0.3664
Provider_0147,WA,KNEE PROCEDURES,Orthopedic,52,37629.98,15275.14,13967.56,0.4059
Provider_0284,WI,KIDNEY TRANSPLANT,Renal,146,9522.05,3213.55,3024.98,0.3375
Provider_0093,MD,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,134,19246.07,6031.6,5243.29,0.3134
Provider_0037,OK,PULMONARY EDEMA,Respiratory,27,7980.24,2289.74,2134.57,0.2869
Provider_0142,OR,KIDNEY TRANSPLANT,Renal,184,11617.1,3623.19,3119.61,0.3119
Provider_0096,NJ,KIDNEY & URINARY TRACT INFECTIONS,Renal,93,13188.6,4957.89,4490.06,0.3759
Provider_0247,MN,INTRACRANIAL HEMORRHAGE,Neurological,93,17565.9,5609.37,4927.51,0.3193
Provider_0263,TX,PULMONARY EDEMA,Respiratory,73,10702.0,3329.25,3145.53,0.3111
Provider_0294,SC,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,12,9289.66,3655.05,3304.62,0.3935
Provider_0173,CT,DIGESTIVE MALIGNANCY,Digestive,68,16965.05,5668.33,4708.67,0.3341
Provider_0037,IN,RENAL FAILURE,Renal,80,11174.13,4196.11,3442.09,0.3755
Provider_0027,OK,GI HEMORRHAGE,Digestive,133,9787.52,4091.11,3312.26,0.418
Provider_0236,AL,KNEE PROCEDURES,Orthopedic,25,21098.63,8555.52,7595.77,0.4055
Provider_0190,AL,PULMONARY EDEMA,Respiratory,11,7863.34,2769.91,2325.27,0.3523
Provider_0004,KY,BREAST PROCEDURES,Oncology,323,18930.75,6169.34,5306.24,0.3259
Provider_0212,PA,KNEE PROCEDURES,Orthopedic,40,34747.68,13492.19,12741.22,0.3883
Provider_0030,VA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,488,34727.6,14454.17,13626.88,0.4162
Provider_0039,SC,DIGESTIVE MALIGNANCY,Digestive,431,12463.17,4333.58,4113.69,0.3477
Provider_0072,CT,CARDIAC ARRHYTHMIA,Cardiovascular,40,19600.22,5745.78,5162.66,0.2931
Provider_0080,IL,CHEMOTHERAPY,Oncology,18,22571.69,7617.37,6228.95,0.3375
Provider_0237,TX,INTRACRANIAL HEMORRHAGE,Neurological,85,16503.47,6110.03,5746.96,0.3702
Provider_0061,VA,KIDNEY TRANSPLANT,Renal,31,13824.19,4768.03,4096.77,0.3449
Provider_0195,PA,SPINAL FUSION,Orthopedic,280,33144.7,12764.78,10282.15,0.3851
Provider_0080,IN,CARDIAC ARRHYTHMIA,Cardiovascular,54,15732.54,5075.98,4569.45,0.3226
Provider_0034,VA,CHEMOTHERAPY,Oncology,77,27122.06,9504.94,8099.73,0.3505
Provider_0091,WA,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,33,25883.57,9976.0,8592.32,0.3854
Provider_0228,MD,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,84,31275.47,9545.49,8433.35,0.3052
Provider_0068,MD,GI HEMORRHAGE,Digestive,44,16891.5,6689.47,5949.48,0.396
Provider_0244,KY,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,52,7482.2,2763.38,2367.45,0.3693
Provider_0050,NJ,KNEE PROCEDURES,Orthopedic,48,31103.39,12680.82,11824.62,0.4077
Provider_0267,IN,DIGESTIVE MALIGNANCY,Digestive,58,9424.45,3934.08,3438.18,0.4174
Provider_0240,NY,CHEMOTHERAPY,Oncology,56,33715.05,11926.73,10744.45,0.3538
Provider_0225,OR,CORONARY BYPASS,Cardiovascular,22,21504.94,6234.95,5544.77,0.2899
Provider_0225,UT,PULMONARY EDEMA,Respiratory,193,7718.01,2575.44,2086.92,0.3337
Provider_0060,AZ,PANCREATIC DISORDERS,Digestive,42,12479.94,3816.72,3265.91,0.3058
Provider_0084,WA,INFLAMMATORY BOWEL DISEASE,Digestive,85,16751.45,5592.33,4812.5,0.3338
Provider_0261,CO,PANCREATIC DISORDERS,Digestive,210,14501.18,4446.38,4008.66,0.3066
Provider_0171,SC,CHEMOTHERAPY,Oncology,223,20835.06,7478.68,6402.24,0.3589
Provider_0175,FL,CHEMOTHERAPY,Oncology,32,20380.79,6668.14,6200.07,0.3272
Provider_0211,IL,SPINAL FUSION,Orthopedic,12,32435.07,9328.25,8233.4,0.2876
Provider_0056,UT,CARDIAC CATHETERIZATION,Cardiovascular,81,20412.78,7240.46,6157.42,0.3547
Provider_0089,TN,KIDNEY & URINARY TRACT INFECTIONS,Renal,30,9129.36,3824.05,3491.22,0.4189
Provider_0258,VA,CARDIAC ARRHYTHMIA,Cardiovascular,93,19337.23,5888.04,5358.02,0.3045
Provider_0080,NY,KNEE PROCEDURES,Orthopedic,454,45263.84,15100.59,13976.51,0.3336
Provider_0122,NJ,DIGESTIVE MALIGNANCY,Digestive,12,15943.31,5868.58,5570.45,0.3681
Provider_0266,WI,KIDNEY & URINARY TRACT INFECTIONS,Renal,377,11474.57,4499.46,3874.39,0.3921
Provider_0153,CT,HEART FAILURE & SHOCK,Cardiovascular,54,19459.14,7219.0,6516.13,0.371
Provider_0165,CT,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,15,22026.13,6817.4,5555.49,0.3095
Provider_0198,TN,HEART FAILURE & SHOCK,Cardiovascular,580,14018.61,4385.19,3768.99,0.3128
Provider_0263,PA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,15,29186.91,9874.18,9329.36,0.3383
Provider_0022,IN,TRANSIENT ISCHEMIA,Neurological,60,13765.99,5408.88,5060.25,0.3929
Provider_0145,MA,INFLAMMATORY BOWEL DISEASE,Digestive,64,14183.11,4963.09,4510.42,0.3499
Provider_0297,NJ,KIDNEY & URINARY TRACT INFECTIONS,Renal,229,15725.2,5990.1,5688.04,0.3809
Provider_0014,MN,HIP & FEMUR PROCEDURES,Orthopedic,405,35600.97,10781.32,8648.01,0.3028
Provider_0106,CO,DIGESTIVE MALIGNANCY,Digestive,59,13572.83,5649.16,4524.1,0.4162
Provider_0085,NJ,CARDIAC ARRHYTHMIA,Cardiovascular,26,22701.08,6628.17,5936.86,0.292
Provider_0190,NC,CARDIAC CATHETERIZATION,Cardiovascular,17,15843.7,5937.38,5405.63,0.3747
Provider_0287,OH,SPINAL FUSION,Orthopedic,95,30059.36,10841.91,9461.07,0.3607
Provider_0283,FL,TRANSIENT ISCHEMIA,Neurological,122,19167.34,6463.17,5328.53,0.3372
Provider_0201,TX,CARDIAC CATHETERIZATION,Cardiovascular,13,17462.31,5077.76,4365.62,0.2908
Provider_0132,VA,KIDNEY & URINARY TRACT INFECTIONS,Renal,21,10052.58,4013.98,3650.98,0.3993
Provider_0067,TX,HIP & FEMUR PROCEDURES,Orthopedic,390,26867.82,10433.38,8831.28,0.3883
Provider_0245,OK,HEART FAILURE & SHOCK,Cardiovascular,163,16992.07,6029.98,5527.11,0.3549
Provider_0209,IN,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,175,14374.58,5936.9,5375.34,0.413
Provider_0204,MD,KIDNEY TRANSPLANT,Renal,196,11607.81,4241.99,4027.29,0.3654
Provider_0058,AZ,PANCREATIC DISORDERS,Digestive,135,12241.44,4399.86,3672.39,0.3594
Provider_0010,WA,HEART FAILURE & SHOCK,Cardiovascular,190,20412.67,6135.05,5176.57,0.3006
Provider_0196,TX,PULMONARY EDEMA,Respiratory,32,8477.43,2485.08,2043.04,0.2931
Provider_0082,TX,RENAL FAILURE,Renal,291,11067.48,4154.63,3899.94,0.3754
Provider_0068,FL,KIDNEY & URINARY TRACT INFECTIONS,Renal,187,13656.12,5323.98,4925.67,0.3899
Provider_0010,MI,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,20,27549.45,9426.57,8184.88,0.3422
Provider_0072,LA,HIP & FEMUR PROCEDURES,Orthopedic,32,22579.56,7426.73,6973.97,0.3289
Provider_0220,MN,TRANSIENT ISCHEMIA,Neurological,42,16212.31,6646.08,5837.04,0.4099
Provider_0087,OR,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,127,9939.71,3329.23,2945.4,0.3349
Provider_0179,CA,LYMPHOMA & LEUKEMIA,Oncology,44,26197.1,8568.75,7848.46,0.3271
Provider_0173,OH,TRANSIENT ISCHEMIA,Neurological,240,16470.62,6662.99,5611.84,0.4045
Provider_0229,NC,STROKE,Neurological,455,12533.76,4107.61,3482.83,0.3277
Provider_0224,LA,HEART FAILURE & SHOCK,Cardiovascular,51,18061.15,5915.42,4842.09,0.3275
Provider_0208,WI,CARDIAC ARRHYTHMIA,Cardiovascular,30,18630.86,5569.55,5003.69,0.2989
Provider_0259,MO,BREAST PROCEDURES,Oncology,302,21007.95,6495.76,5531.0,0.3092
Provider_0125,OH,CORONARY BYPASS,Cardiovascular,129,17728.04,5851.39,4681.99,0.3301
Provider_0287,AL,GI HEMORRHAGE,Digestive,162,10629.19,3376.89,3207.69,0.3177
Provider_0214,TX,TRANSIENT ISCHEMIA,Neurological,129,17573.44,5383.16,5068.5,0.3063
Provider_0049,MA,KNEE PROCEDURES,Orthopedic,37,31626.84,11590.57,10173.66,0.3665
Provider_0016,CO,HIP & FEMUR PROCEDURES,Orthopedic,17,27809.41,11630.11,10429.03,0.4182
Provider_0072,FL,HEART FAILURE & SHOCK,Cardiovascular,176,18442.01,5729.37,5379.42,0.3107
Provider_0018,UT,CORONARY BYPASS,Cardiovascular,24,17663.73,5077.72,4163.88,0.2875
